month,borough,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2015-05,Queens,LCL/LTD,All,Off-Peak,"404,118,264","3,717,034,614",9.19788820532
2015-05,Queens,LCL/LTD,All,Peak,"212,906,232","1,755,294,141.6",8.24444698077
2015-05,Staten Island,EXP,All,Off-Peak,"28,776,794","464,191,930.8",16.1307729694
2015-05,Staten Island,EXP,All,Peak,"25,427,102","372,753,190.8",14.6596804779
2015-05,Staten Island,LCL/LTD,All,Off-Peak,"53,184,225","631,735,012.8",11.8782404519
2015-05,Staten Island,LCL/LTD,All,Peak,"28,966,731","331,736,544",11.4523293636
2015-05,Staten Island,SBS,All,Off-Peak,"8,188,063","124,108,214.4",15.157212933
2015-05,Staten Island,SBS,All,Peak,"4,980,544","73,333,756.8",14.7240455661
2015-06,Bronx,EXP,All,Off-Peak,"29,077,752","371,841,566.4",12.7878374642
2015-06,Bronx,EXP,All,Peak,"22,866,996","254,239,772.4",11.1181972656
2015-06,Bronx,LCL/LTD,All,Off-Peak,"263,215,652","1,877,406,685.2",7.13257996223
2015-06,Bronx,LCL/LTD,All,Peak,"137,326,959","902,455,696.8",6.57158436604
2015-06,Bronx,SBS,All,Off-Peak,"16,914,186","158,310,331.2",9.35961867748
2015-06,Bronx,SBS,All,Peak,"8,906,023","78,790,413.6",8.84686841703
2015-06,Brooklyn,EXP,All,Off-Peak,"10,219,002","129,068,190",12.6302147705
2015-06,Brooklyn,EXP,All,Peak,"10,189,137","117,985,680",11.5795557563
2015-06,Brooklyn,LCL/LTD,All,Off-Peak,"421,957,814","3,082,044,978",7.30415429159
2015-06,Brooklyn,LCL/LTD,All,Peak,"213,271,717","1,396,823,238",6.54950059787
2015-06,Brooklyn,SBS,All,Off-Peak,"10,763,832","98,481,067.2",9.14925717904
2015-06,Brooklyn,SBS,All,Peak,"6,371,288","55,618,725.6",8.72958899362
2015-06,Manhattan,LCL/LTD,All,Off-Peak,"216,167,183","1,240,812,892.8",5.74006135242
2015-06,Manhattan,LCL/LTD,All,Peak,"109,309,162","578,861,211.6",5.2956330559
2015-06,Manhattan,SBS,All,Off-Peak,"26,830,614","219,642,861.6",8.186277869
2015-06,Manhattan,SBS,All,Peak,"12,992,596","94,584,427.2",7.27987133595
2015-06,Queens,EXP,All,Off-Peak,"9,035,706","127,582,887.6",14.1198582158
2015-06,Queens,EXP,All,Peak,"16,714,604","196,839,734.4",11.7765119892
2015-06,Queens,LCL/LTD,All,Off-Peak,"444,575,682","4,119,574,377.6",9.26630615302
2015-06,Queens,LCL/LTD,All,Peak,"235,074,497","1,969,152,152.4",8.37671537121
2015-06,Staten Island,EXP,All,Off-Peak,"31,177,854","507,249,579.6",16.2695475962
2015-06,Staten Island,EXP,All,Peak,"26,886,367","401,726,188.8",14.9416315265
2015-06,Staten Island,LCL/LTD,All,Off-Peak,"56,082,674","672,237,428.4",11.9865438014
2015-06,Staten Island,LCL/LTD,All,Peak,"30,094,449","349,725,315.6",11.6209243638
2015-06,Staten Island,SBS,All,Off-Peak,"9,179,533","139,418,222.4",15.1879428289
2015-06,Staten Island,SBS,All,Peak,"5,593,069","82,921,680",14.8257924227
2015-07,Bronx,EXP,All,Off-Peak,"28,634,341","380,852,402.4",13.3005471437
2015-07,Bronx,EXP,All,Peak,"21,956,561","257,567,562",11.7307788774
2015-07,Bronx,LCL/LTD,All,Off-Peak,"265,378,843","1,915,775,917.2",7.21902279603
2015-07,Bronx,LCL/LTD,All,Peak,"138,222,298","930,179,415.6",6.72959015339
2015-07,Bronx,SBS,All,Off-Peak,"15,872,868","147,910,755.6",9.31846441361
2015-07,Bronx,SBS,All,Peak,"8,145,974","72,493,549.2",8.8993101623
2015-07,Brooklyn,EXP,All,Off-Peak,"10,400,945","134,691,289.2",12.9499088016
2015-07,Brooklyn,EXP,All,Peak,"9,868,162","120,100,212",12.1704742991
2015-07,Brooklyn,LCL/LTD,All,Off-Peak,"420,834,324","3,110,836,446",7.39206920299
2015-07,Brooklyn,LCL/LTD,All,Peak,"213,387,037","1,428,764,817.6",6.69564954688
2015-07,Brooklyn,SBS,All,Off-Peak,"9,360,779","86,617,328.4",9.25321796402
2015-07,Brooklyn,SBS,All,Peak,"5,127,922","45,285,796.8",8.83121794754
2015-07,Manhattan,LCL/LTD,All,Off-Peak,"216,960,763","1,255,969,267.2",5.78892353545
2015-07,Manhattan,LCL/LTD,All,Peak,"107,488,411","579,215,023.2",5.38862764657
2015-07,Manhattan,SBS,All,Off-Peak,"33,920,725","271,286,852.4",7.99767258512
2015-07,Manhattan,SBS,All,Peak,"17,081,961","124,415,028",7.28341599656
2015-07,Queens,EXP,All,Off-Peak,"8,528,800","121,932,352.8",14.296542632
2015-07,Queens,EXP,All,Peak,"15,738,673","198,565,138.8",12.6163837828
2015-07,Queens,LCL/LTD,All,Off-Peak,"432,184,184","4,056,360,199.2",9.38572106378
2015-07,Queens,LCL/LTD,All,Peak,"227,882,072","1,948,339,206",8.54976957555
2015-07,Staten Island,EXP,All,Off-Peak,"30,661,933","517,689,223.2",16.8837764795
2015-07,Staten Island,EXP,All,Peak,"27,856,242","435,588,483.6",15.6370153447
2015-07,Staten Island,LCL/LTD,All,Off-Peak,"53,957,293","660,795,372",12.2466368355
2015-07,Staten Island,LCL/LTD,All,Peak,"28,898,145","347,362,113.6",12.0202218378
2015-07,Staten Island,SBS,All,Off-Peak,"9,310,311","142,626,621.6",15.3192113131
2015-07,Staten Island,SBS,All,Peak,"5,638,188","84,079,778.4",14.912553182
2015-08,Bronx,EXP,All,Off-Peak,"27,352,759","367,046,899.2",13.419008269
2015-08,Bronx,EXP,All,Peak,"22,054,059","266,685,213.6",12.0923415322
2015-08,Bronx,LCL/LTD,All,Off-Peak,"255,045,206","1,845,943,063.2",7.23770931495
2015-08,Bronx,LCL/LTD,All,Peak,"133,117,589","901,423,753.2",6.77163521344
2015-08,Bronx,SBS,All,Off-Peak,"15,515,472","146,830,780.8",9.46350718818
2015-08,Bronx,SBS,All,Peak,"7,896,396","71,544,661.2",9.06041961421
2015-08,Brooklyn,EXP,All,Off-Peak,"10,159,789","132,956,373.6",13.0865290214
2015-08,Brooklyn,EXP,All,Peak,"10,298,925","125,393,583.6",12.1754050641
2015-08,Brooklyn,LCL/LTD,All,Off-Peak,"405,088,756","2,991,859,408.8",7.38568860401
2015-08,Brooklyn,LCL/LTD,All,Peak,"206,562,185","1,389,304,418.4",6.72584102652
2015-08,Brooklyn,SBS,All,Off-Peak,"8,532,185","79,159,777.2",9.27778490504
2015-08,Brooklyn,SBS,All,Peak,"4,625,159","41,638,636.8",9.00263900117
2015-08,Manhattan,LCL/LTD,All,Off-Peak,"216,505,352","1,265,993,319.6",5.84739965043
2015-08,Manhattan,LCL/LTD,All,Peak,"109,283,425","600,134,558.4",5.49154236701
2015-08,Manhattan,SBS,All,Off-Peak,"32,356,325","259,744,932",8.02764009819
2015-08,Manhattan,SBS,All,Peak,"16,731,352","123,053,983.2",7.35469453993
2015-08,Queens,EXP,All,Off-Peak,"7,982,274","115,680,866.4",14.4922194352
2015-08,Queens,EXP,All,Peak,"15,444,740","196,730,920.8",12.7377295312
2015-08,Queens,LCL/LTD,All,Off-Peak,"416,550,782","3,921,462,806.4",9.41412902305
2015-08,Queens,LCL/LTD,All,Peak,"222,920,329","1,925,793,439.2",8.63893144173
2015-08,Staten Island,EXP,All,Off-Peak,"29,046,334","493,246,450.8",16.9813667639
2015-08,Staten Island,EXP,All,Peak,"27,671,744","436,853,926.8",15.7870037682
2015-08,Staten Island,LCL/LTD,All,Off-Peak,"51,337,382","633,483,144",12.3396075008
2015-08,Staten Island,LCL/LTD,All,Peak,"28,132,346","340,032,693.6",12.0868943386
2015-08,Staten Island,SBS,All,Off-Peak,"8,593,619","133,779,484.8",15.5673046245
2015-08,Staten Island,SBS,All,Peak,"5,196,253","79,120,188",15.2263925563
2015-09,Bronx,EXP,All,Off-Peak,"25,091,891","313,853,716.8",12.5081731305
2015-09,Bronx,EXP,All,Peak,"19,302,504","210,789,756",10.9203322015
2015-09,Bronx,LCL/LTD,All,Off-Peak,"261,585,877","1,863,277,538.4",7.12300510933
2015-09,Bronx,LCL/LTD,All,Peak,"134,555,811","878,726,718",6.53057427598
2015-09,Bronx,SBS,All,Off-Peak,"14,944,784","142,960,161.6",9.56589011925
2015-09,Bronx,SBS,All,Peak,"8,118,417","71,381,142",8.79249513791
2015-09,Brooklyn,EXP,All,Off-Peak,"9,522,019","122,923,191.6",12.9093621426
2015-09,Brooklyn,EXP,All,Peak,"9,443,679","112,915,490.4",11.9567268646
2015-09,Brooklyn,LCL/LTD,All,Off-Peak,"408,344,516","2,960,031,862.8",7.24885910504
2015-09,Brooklyn,LCL/LTD,All,Peak,"206,144,415","1,344,517,527.6",6.52221175917
